ID,Brand,Model,Type,Year,Age,KmDriven,Transmission,Owner,FuelType,AskPrice
C1562,Maruti Suzuki,Baleno,Hatchback,2016,8,62000,Automatic,Second,Petrol,582000
C1563,Maruti Suzuki,Baleno,Hatchback,2021,3,55000,Manual,First,Petrol,575000
C1564,Honda,Amaze,Sedan,2019,5,67000,Automatic,Second,Petrol,575000
C1565,Maruti Suzuki,Ertiga,MUV,2023,1,69000,Automatic,First,Hybrid/CNG,450000
C1566,Mahindra,Scorpio N,SUV,2023,1,28000,Automatic,First,Diesel,2450000
C1567,Maruti Suzuki,Ignis,Hatchback,2019,5,25000,Automatic,First,Petrol,432000
C1568,Maruti Suzuki,Celerio,Hatchback,2016,8,14123,Automatic,Second,Hybrid/CNG,313131
C1569,Maruti Suzuki,Eeco,MPV,2018,6,72000,Automatic,First,Hybrid/CNG,350000
C1570,Hyundai,Aura,Sedan,2022,2,64000,Manual,First,Hybrid/CNG,690000
C1571,Maruti Suzuki,Wagon-R,Hatchback,2017,7,140000,Manual,First,Hybrid/CNG,200000
C1572,Maruti Suzuki,Wagon-R,Hatchback,2020,4,52300,Manual,First,Hybrid/CNG,445000
C1573,Hyundai,Verna,Sedan,2018,6,78000,Automatic,First,Hybrid/CNG,745000
C1574,Renault,KWID,Hatchback,2016,8,69000,Manual,Second,Hybrid/CNG,210000
C1575,Maruti Suzuki,Swift,Hatchback,2021,3,59000,Automatic,First,Hybrid/CNG,750000
C1576,Mahindra,Thar,SUV,2023,1,18000,Automatic,First,Diesel,1325000
C1577,Toyota,Fortuner,SUV,2023,1,18500,Automatic,First,Diesel,4500000
C1578,Maruti Suzuki,Wagon-R,Hatchback,2019,5,48055,Manual,First,Petrol,535000
C1579,Maruti Suzuki,Celerio,Hatchback,2019,5,75000,Manual,First,Hybrid/CNG,460000
C1580,Hyundai,Grand i10 Nios,Hatchback,2021,3,87500,Manual,First,Hybrid/CNG,575000
C1581,Maruti Suzuki,Wagon-R,Hatchback,2017,7,57099,Automatic,First,Hybrid/CNG,465000
C1582,Tata,Tigor,Sedan,2023,1,18000,Manual,First,Hybrid/CNG,751000
C1583,Volkswagen,Taigun,SUV,2023,1,8000,Automatic,First,Petrol,1440000
C1584,Maruti Suzuki,Wagon-R,Hatchback,2018,6,74000,Automatic,Second,Hybrid/CNG,430000
C1585,Renault,KWID,Hatchback,2016,8,51000,Automatic,Second,Petrol,259999
C1586,Maruti Suzuki,Eeco,MPV,2016,8,75000,Automatic,Second,Hybrid/CNG,300000
C1587,Maruti Suzuki,Wagon-R,Hatchback,2017,7,25122,Manual,First,Petrol,415000
C1588,Kia,Sonet,SUV,2021,3,35000,Automatic,First,Hybrid/CNG,899000
C1589,Maruti Suzuki,Eeco,MPV,2024,0,1300,Automatic,First,Hybrid/CNG,750000
C1590,Maruti Suzuki,Celerio,Hatchback,2024,0,8000,Manual,First,Petrol,630000
C1591,Maruti Suzuki,Ignis,Hatchback,2017,7,53402,Manual,Second,Petrol,490000
C1592,Maruti Suzuki,Eeco,MPV,2018,6,57000,Manual,Second,Hybrid/CNG,425000
C1593,Hyundai,Creta,SUV,2016,8,89600,Automatic,Second,Petrol,785000
C1594,Renault,KWID,Hatchback,2016,8,1,Manual,Second,Petrol,199999
C1595,Mahindra,Scorpio-N,SUV,2024,0,28000,Automatic,First,Diesel,2025000
C1596,Maruti Suzuki,Ertiga,MUV,2017,7,74000,Manual,First,Hybrid/CNG,675000
C1597,Maruti Suzuki,S-Presso,Hatchback,2023,1,8500,Manual,Second,Petrol,425000
C1598,Maruti Suzuki,Wagon-R,Hatchback,2016,8,125000,Automatic,First,Hybrid/CNG,315000
C1599,Honda,Amaze,Sedan,2018,6,52000,Automatic,First,Petrol,649999
C1600,Nissan,Magnite,SUV,2021,3,35000,Manual,First,Petrol,510000
C1601,Maruti Suzuki,Ertiga,MUV,2016,8,65000,Manual,Second,Hybrid/CNG,689000
C1602,Maruti Suzuki,Ertiga,MUV,2018,6,58000,Manual,First,Hybrid/CNG,801000
C1603,Maruti Suzuki,Invicto,MPV,2023,1,25000,Automatic,First,Hybrid/CNG,2550000
C1604,Renault,Triber,MUV,2022,2,81525,Manual,First,Petrol,445000
C1605,Maruti Suzuki,Celerio,Hatchback,2016,8,36000,Automatic,First,Petrol,475000
C1606,Maruti Suzuki,XL6,MUV,2019,5,40000,Automatic,First,Petrol,975000
C1607,Hyundai,Creta,SUV,2020,4,55000,Automatic,Second,Petrol,1325000
C1608,Maruti Suzuki,Wagon-R,Hatchback,2022,2,11000,Manual,First,Hybrid/CNG,590000
C1609,Mahindra,XUV700,SUV,2022,2,36000,Automatic,Second,Diesel,2275111
C1610,Maruti Suzuki,Swift,Hatchback,2019,5,5500,Automatic,First,Hybrid/CNG,600000
C1611,Honda,City,Sedan,2016,8,85000,Automatic,Second,Petrol,649999
C1612,Tata,Altroz,Hatchback,2023,1,26500,Automatic,Second,Petrol,745000
C1613,Maruti Suzuki,Ertiga,MUV,2020,4,63500,Manual,First,Hybrid/CNG,1000000
C1614,Tata,Tiago,Hatchback,2022,2,62000,Automatic,First,Hybrid/CNG,700000
C1615,Maruti Suzuki,Wagon-R,Hatchback,2017,7,78000,Manual,First,Hybrid/CNG,280000
C1616,Tata,Tiago,Hatchback,2020,4,60000,Manual,Second,Petrol,525000
C1617,Hyundai,Creta,SUV,2018,6,32000,Automatic,First,Petrol,1190000
C1618,Maruti Suzuki,Wagon-R,Hatchback,2018,6,62217,Automatic,Second,Hybrid/CNG,421999
C1619,Tata,Altroz,Hatchback,2022,2,45000,Manual,First,Diesel,775000
C1620,Maruti Suzuki,Celerio,Hatchback,2019,5,66000,Automatic,First,Hybrid/CNG,465000
C1621,Maruti Suzuki,Wagon R,Hatchback,2018,6,72000,Manual,First,Hybrid/CNG,415000
C1622,Kia,Seltos,SUV,2021,3,37900,Automatic,First,Diesel,1545000
C1623,Maruti Suzuki,Wagon R,Hatchback,2016,8,70000,Manual,Second,Petrol,440000
C1624,Hyundai,Creta,SUV,2019,5,56000,Manual,First,Petrol,985000
C1625,Maruti Suzuki,Ertiga,MUV,2017,7,72000,Manual,First,Hybrid/CNG,750000
C1626,Maruti Suzuki,Ertiga,MUV,2021,3,82000,Manual,First,Hybrid/CNG,975000
C1627,Maruti Suzuki,Ertiga,MUV,2019,5,62000,Automatic,Second,Hybrid/CNG,820000
C1628,Toyota,Fortuner,SUV,2024,0,9000,Automatic,First,Diesel,4150000
C1629,Hyundai,Grand i10 Nios,Hatchback,2019,5,35485,Manual,Second,Petrol,565000
C1630,Maruti Suzuki,Baleno,Hatchback,2018,6,66000,Automatic,Second,Hybrid/CNG,515000
C1631,Maruti Suzuki,Swift,Hatchback,2020,4,98000,Manual,First,Petrol,600000
C1632,Maruti Suzuki,Baleno,Hatchback,2023,1,15000,Manual,First,Petrol,785000
C1633,Maruti Suzuki,Wagon-R,Hatchback,2019,5,63000,Manual,Second,Hybrid/CNG,475000
C1634,Kia,Seltos,SUV,2020,4,59000,Manual,First,Petrol,1045000
C1635,Tata,Punch ,SUV,2024,0,40000,Manual,First,Hybrid/CNG,800000
C1636,Toyota,Fortuner,SUV,2021,3,38351,Manual,First,Diesel,3500000
C1637,Honda,City,Sedan,2016,8,62500,Automatic,Second,Hybrid/CNG,550000
C1638,Maruti Suzuki,Ertiga,MUV,2020,4,30000,Manual,First,Petrol,875000
C1639,Honda,City,Sedan,2016,8,47000,Automatic,Second,Hybrid/CNG,611000
C1640,Maruti Suzuki,Wagon-R,Hatchback,2016,8,4286,Manual,Second,Hybrid/CNG,330000
C1641,Skoda,Slavia,Sedan,2024,0,5000,Automatic,First,Petrol,1569000
C1642,Maruti Suzuki,Ertiga,MUV,2021,3,66000,Manual,Second,Hybrid/CNG,365000
C1643,Maruti Suzuki,Baleno,Hatchback,2018,6,66000,Automatic,Second,Hybrid/CNG,535000
C1644,Mahindra,Bolero,SUV,2024,0,14000,Manual,First,Petrol,1075000
C1645,Maruti Suzuki,Baleno,Hatchback,2018,6,66000,Automatic,Second,Hybrid/CNG,515000
C1646,Maruti Suzuki,Brezza,SUV,2020,4,49000,Manual,First,Petrol,690000
C1647,Tata,Nexon,SUV,2021,3,54000,Manual,First,Diesel,775000
C1648,Maruti Suzuki,Celerio,Hatchback,2017,7,37000,Automatic,First,Petrol,500000
C1649,Mahindra,Thar,SUV,2023,1,14500,Automatic,First,Diesel,1735000
C1650,Maruti Suzuki,Ertiga,MUV,2017,7,107000,Manual,First,Hybrid/CNG,750000
C1651,Skoda,Kushaq,SUV,2022,2,16000,Automatic,Second,Petrol,1675000
C1652,Maruti Suzuki,Ertiga,MUV,2022,2,100000,Manual,First,Hybrid/CNG,930000
C1653,Maruti Suzuki,Baleno,Hatchback,2022,2,18000,Manual,Second,Petrol,595000
C1654,Maruti Suzuki,Ignis,Hatchback,2017,7,81890,Manual,First,Petrol,435000
C1655,Maruti Suzuki,Wagon-R,Hatchback,2022,2,38000,Manual,First,Hybrid/CNG,600000
C1656,Maruti Suzuki,Celerio,Hatchback,2019,5,155000,Manual,Second,Hybrid/CNG,440000
C1657,Maruti Suzuki,Ignis,Hatchback,2017,7,51000,Automatic,Second,Hybrid/CNG,400000
C1658,Kia,Seltos,SUV,2022,2,22000,Automatic,First,Petrol,1550000
C1659,Maruti Suzuki,Alto-K10,Hatchback,2018,6,34000,Automatic,Second,Petrol,290000
C1660,Maruti Suzuki,Wagon-R,Hatchback,2016,8,72000,Manual,First,Petrol,280000
C1661,Maruti Suzuki,Ertiga,MUV,2016,8,25,Automatic,Second,Hybrid/CNG,520000
C1662,Kia,Sonet,SUV,2021,3,30000,Automatic,First,Diesel,1190000
C1663,Maruti Suzuki,Celerio,Hatchback,2020,4,40000,Automatic,Second,Hybrid/CNG,490000
C1664,Maruti Suzuki,Wagon-R,Hatchback,2016,8,92000,Manual,First,Hybrid/CNG,315000
C1665,Hyundai,Grand i10 Nios,Hatchback,2021,3,58241,Manual,First,Hybrid/CNG,585000
C1666,Maruti Suzuki,Swift,Hatchback,2021,3,72782,Manual,First,Petrol,630000
C1667,Honda,Amaze,Sedan,2021,3,57000,Manual,Second,Petrol,585000
C1668,Maruti Suzuki,Wagon-R,Hatchback,2019,5,56000,Manual,First,Hybrid/CNG,425000
C1669,Maruti Suzuki,Ertiga,MUV,2019,5,94000,Manual,First,Hybrid/CNG,865000
C1670,Mahindra,XUV700,SUV,2021,3,52000,Manual,First,Petrol,1925000
C1671,Maruti Suzuki,Swift,Hatchback,2022,2,40000,Manual,First,Hybrid/CNG,660000
C1672,Renault,KWID,Hatchback,2016,8,61600,Automatic,Second,Petrol,240000
C1673,Volkswagen,Virtus,Sedan,2023,1,11021,Manual,First,Petrol,1220000
C1674,Maruti Suzuki,Wagon-R,Hatchback,2016,8,80000,Manual,Second,Hybrid/CNG,225000
C1675,Kia,Sonet,SUV,2021,3,65000,Automatic,First,Diesel,975000
C1676,Maruti Suzuki,Celerio,Hatchback,2018,6,38000,Automatic,Second,Petrol,380000
C1677,Hyundai,Alcazar,SUV,2021,3,32000,Automatic,First,Petrol,900000
C1678,Maruti Suzuki,Wagon-R,Hatchback,2020,4,82000,Automatic,First,Hybrid/CNG,560000
C1679,Maruti Suzuki,Ertiga,MUV,2017,7,72000,Manual,Second,Hybrid/CNG,750000
C1680,Hyundai,Aura,Sedan,2020,4,70000,Manual,First,Hybrid/CNG,625000
C1681,Maruti Suzuki,Ignis,Hatchback,2018,6,65000,Automatic,Second,Hybrid/CNG,475000
C1682,Maruti Suzuki,Ertiga,MUV,2017,7,72300,Manual,First,Hybrid/CNG,749000
C1683,Maruti Suzuki,Celerio,Hatchback,2016,8,49000,Automatic,First,Petrol,425000
C1684,Maruti Suzuki,Ertiga,MUV,2023,1,41000,Manual,First,Hybrid/CNG,1135000
C1685,Maruti Suzuki,Baleno,Hatchback,2017,7,80000,Automatic,Second,Petrol,650000
C1686,Hyundai,Venue,SUV,2023,1,69000,Manual,First,Diesel,975000
C1687,Maruti Suzuki,Celerio,Hatchback,2016,8,55500,Automatic,First,Hybrid/CNG,321000
C1688,Honda,City,Sedan,2018,6,38000,Automatic,Second,Hybrid/CNG,715000
C1689,Volkswagen,GTI,Hatchback,2016,8,75000,Automatic,Second,Petrol,530000
C1690,Hyundai,Aura,Sedan,2023,1,1234,Manual,First,Hybrid/CNG,190000
C1691,Honda,Amaze,Sedan,2018,6,68000,Automatic,First,Hybrid/CNG,635000
C1692,Maruti Suzuki,Eeco,MPV,2021,3,55110,Automatic,First,Hybrid/CNG,450000
C1693,Honda,Amaze,Sedan,2017,7,65000,Manual,Second,Hybrid/CNG,399000
C1694,Hyundai,Aura,Sedan,2022,2,,Automatic,First,Hybrid/CNG,780000
C1695,Maruti Suzuki,Wagon-R,Hatchback,2021,3,53000,Automatic,First,Hybrid/CNG,510000
C1696,Maruti Suzuki,Baleno,Hatchback,2018,6,33000,Automatic,Second,Petrol,599000
C1697,Mahindra,Thar,SUV,2023,1,15000,Automatic,First,Petrol,1450000
C1698,Maruti Suzuki,Ertiga,MUV,2018,6,57200,Manual,First,Hybrid/CNG,799000
C1699,Toyota,Innova Crysta,MPV,2021,3,75000,Automatic,First,Diesel,2600000
C1700,Maruti Suzuki,Wagon R 1.0,Hatchback,2016,8,75000,Manual,First,Hybrid/CNG,325000
C1701,Hyundai,Creta,SUV,2019,5,59980,Automatic,First,Petrol,1140000
C1702,Maruti Suzuki,Brezza,SUV,2023,1,,Automatic,First,Hybrid/CNG,150000
C1703,Tata,Nexon,SUV,2019,5,52000,Automatic,First,Hybrid/CNG,515000
C1704,Maruti Suzuki,Wagon-R,Hatchback,2022,2,59000,Manual,First,Hybrid/CNG,598000
C1705,Maruti Suzuki,Ertiga,MUV,2016,8,92200,Manual,Second,Hybrid/CNG,745000
C1706,Toyota,Innova Crysta,MPV,2021,3,35000,Automatic,Second,Diesel,3100000
C1707,Honda,Amaze,Sedan,2019,5,50000,Manual,First,Hybrid/CNG,535000
C1708,Honda,Amaze,Sedan,2019,5,67000,Automatic,Second,Petrol,575000
C1709,Hyundai,Grand i10 Nios,Hatchback,2020,4,61000,Manual,First,Hybrid/CNG,599000
C1710,Hyundai,Verna,Sedan,2019,5,47000,Automatic,Second,Hybrid/CNG,795000
C1711,Mahindra,Thar,SUV,2024,0,150,Automatic,First,Hybrid/CNG,234567
C1712,Maruti Suzuki,Celerio,Hatchback,2016,8,57250,Manual,First,Hybrid/CNG,368000
C1713,Renault,KWID,Hatchback,2018,6,35000,Automatic,First,Petrol,380000
C1714,Maruti Suzuki,Eeco,MPV,2019,5,33000,Manual,First,Hybrid/CNG,485000
C1715,Maruti Suzuki,Ertiga,MUV,2020,4,80000,Manual,First,Hybrid/CNG,979999
C1716,Maruti Suzuki,Ertiga,MUV,2022,2,29000,Automatic,First,Hybrid/CNG,1050000
C1717,Tata,Nexon,SUV,2019,5,52000,Automatic,First,Hybrid/CNG,510000
C1718,Mahindra,Scorpio-N,SUV,2022,2,20545,Manual,Second,Diesel,2150000
C1719,Maruti Suzuki,Wagon-R,Hatchback,2019,5,63000,Manual,Second,Hybrid/CNG,475000
C1720,Hyundai,Grand i10 Nios,Hatchback,2023,1,13863,Manual,First,Hybrid/CNG,697000
C1721,Honda,City,Sedan,2017,7,68000,Automatic,First,Hybrid/CNG,745000
C1722,Honda,City,Sedan,2017,7,35000,Manual,Second,Petrol,695000
C1723,Maruti Suzuki,Swift,Hatchback,2024,0,2000,Automatic,First,Hybrid/CNG,900000
C1724,Renault,KWID,Hatchback,2018,6,28000,Manual,First,Petrol,295000
C1725,Maruti Suzuki,Swift,Hatchback,2020,4,82000,Automatic,First,Hybrid/CNG,551000
C1726,Honda,City,Sedan,2018,6,58000,Automatic,Second,Petrol,750000
C1727,Tata,Tiago,Hatchback,2018,6,43220,Automatic,First,Petrol,480000
C1728,Maruti Suzuki,Ertiga,MUV,2017,7,52000,Manual,Second,Hybrid/CNG,690000
C1729,Mahindra,Thar,SUV,2021,3,60000,Manual,First,Diesel,1350000
C1730,Hyundai,Creta,SUV,2020,4,120488,Manual,First,Petrol,865000
C1731,Maruti Suzuki,Ertiga,MUV,2021,3,73300,Manual,First,Hybrid/CNG,1030000
C1732,Maruti Suzuki,Ignis,Hatchback,2019,5,29770,Automatic,Second,Petrol,525000
C1733,Maruti Suzuki,Eeco,MPV,2022,2,130000,Automatic,First,Hybrid/CNG,115000
C1734,Honda,Amaze,Sedan,2021,3,58000,Automatic,First,Petrol,680000
C1735,Volkswagen,Virtus,Sedan,2023,1,20000,Automatic,Second,Petrol,1650000
C1736,Maruti Suzuki,Celerio,Hatchback,2020,4,62000,Manual,First,Petrol,525000
C1737,Renault,Triber,MUV,2020,4,26000,Automatic,First,Petrol,625000
C1738,Maruti Suzuki,Eeco,MPV,2019,5,62000,Manual,First,Hybrid/CNG,576000
C1739,Maruti Suzuki,Eeco,MPV,2023,1,11293,Manual,First,Petrol,575000
C1740,Maruti Suzuki,Celerio,Hatchback,2017,7,65000,Manual,Second,Petrol,375000
C1741,Hyundai,Creta,SUV,2021,3,27531,Manual,First,Petrol,1295000
C1742,Maruti Suzuki,Ignis,Hatchback,2017,7,51000,Automatic,Second,Hybrid/CNG,400000
C1743,Volkswagen,GTI,Hatchback,2016,8,75000,Automatic,Second,Petrol,530000
C1744,Honda,Amaze,Sedan,2019,5,37100,Automatic,Second,Hybrid/CNG,620000
C1745,Maruti Suzuki,Ignis,Hatchback,2019,5,31000,Manual,First,Petrol,500000
C1746,Mahindra,Thar,SUV,2021,3,65000,Automatic,Second,Diesel,1315000
C1747,Maruti Suzuki,Ertiga,MUV,2017,7,68558,Manual,First,Hybrid/CNG,675000
C1748,Maruti Suzuki,Eeco,MPV,2018,6,98130,Automatic,Second,Hybrid/CNG,390000
C1749,Maruti Suzuki,Swift,Hatchback,2017,7,69053,Manual,Second,Petrol,600000
C1750,Tata,Tiago,Hatchback,2020,4,5589,Automatic,First,Petrol,725000
C1751,Hyundai,Alcazar,SUV,2021,3,35000,Automatic,First,Diesel,1850000
C1752,Maruti Suzuki,Ignis,Hatchback,2018,6,44500,Automatic,Second,Petrol,490000
C1753,Maruti Suzuki,Baleno,Hatchback,2018,6,65000,Automatic,Second,Hybrid/CNG,565000
C1754,Hyundai,Aura,Sedan,2024,0,1234,Manual,First,Hybrid/CNG,190000
C1755,Maruti Suzuki,Eeco,MPV,2022,2,85000,Manual,First,Hybrid/CNG,625000
C1756,Honda,Amaze,Sedan,2022,2,26500,Automatic,First,Hybrid/CNG,825000
C1757,Maruti Suzuki,Ertiga,MUV,2022,2,90000,Automatic,First,Hybrid/CNG,900000
C1758,Tata,Tiago,Hatchback,2022,2,17200,Manual,First,Petrol,520000
C1759,Maruti Suzuki,Celerio,Hatchback,2017,7,78000,Automatic,First,Petrol,425000
C1760,Honda,Amaze,Sedan,2018,6,62000,Manual,Second,Petrol,665000
C1761,Maruti Suzuki,Wagon-R,Hatchback,2017,7,170000,Automatic,First,Hybrid/CNG,240000
C1762,Maruti Suzuki,Wagon R,Hatchback,2022,2,9000,Automatic,First,Petrol,650000
C1763,Maruti Suzuki,Wagon R,Hatchback,2021,3,42000,Manual,First,Hybrid/CNG,635000
C1764,Renault,KWID,Hatchback,2017,7,49600,Manual,Second,Petrol,299900
C1765,Maruti Suzuki,Baleno,Hatchback,2019,5,47000,Manual,First,Petrol,520000
C1766,Maruti Suzuki,Celerio,Hatchback,2016,8,65000,Automatic,Second,Hybrid/CNG,365000
C1767,Hyundai,Venue,SUV,2020,4,67000,Manual,First,Hybrid/CNG,725000
C1768,Renault,KWID,Hatchback,2018,6,48000,Automatic,Second,Hybrid/CNG,295000
C1769,Mahindra,XUV700,SUV,2024,0,13000,Automatic,First,Diesel,1985000
C1770,Maruti Suzuki,Wagon-R,Hatchback,2017,7,58000,Automatic,First,Hybrid/CNG,345000
C1771,Maruti Suzuki,Eeco,MPV,2019,5,80000,Automatic,First,Hybrid/CNG,535000
C1772,Volkswagen,Taigun,SUV,2024,0,1933,Automatic,First,Petrol,1965000
C1773,Honda,Amaze,Sedan,2017,7,250000,Automatic,First,Hybrid/CNG,190000
C1774,Maruti Suzuki,Baleno,Hatchback,2020,4,37800,Manual,First,Petrol,615000
C1775,Maruti Suzuki,Alto K10,Hatchback,2016,8,63000,Automatic,Second,Petrol,375000
C1776,Maruti Suzuki,Wagon-R,Hatchback,2017,7,78200,Automatic,First,Hybrid/CNG,290000
C1777,Maruti Suzuki,Baleno,Hatchback,2018,6,29500,Automatic,First,Petrol,695000
C1778,Maruti Suzuki,Ignis,Hatchback,2018,6,40000,Automatic,First,Hybrid/CNG,500000
C1779,Tata,Nexon,SUV,2019,5,50000,Automatic,First,Hybrid/CNG,625000
C1780,Hyundai,Aura,Sedan,2024,0,10000,Automatic,First,Hybrid/CNG,240000
C1781,Maruti Suzuki,Celerio,Hatchback,2020,4,42000,Manual,Second,Petrol,480000
C1782,Maruti Suzuki,Ertiga,MUV,2020,4,40000,Automatic,Second,Hybrid/CNG,1000000
C1783,Maruti Suzuki,Grand Vitara,SUV,2022,2,28850,Manual,First,Petrol,1630000
C1784,Hyundai,Creta,SUV,2022,2,71000,Manual,First,Diesel,1545000
C1785,Maruti Suzuki,Ertiga,MUV,2020,4,24,Automatic,First,Hybrid/CNG,1020000
C1786,Maruti Suzuki,Wagon-R,Hatchback,2016,8,43000,Manual,Second,Hybrid/CNG,350000
C1787,Maruti Suzuki,Ertiga,MUV,2020,4,96000,Manual,First,Hybrid/CNG,1035000
C1788,Maruti Suzuki,Baleno,Hatchback,2018,6,66000,Automatic,Second,Hybrid/CNG,545000
C1789,MG,Hector,SUV,2021,3,43000,Automatic,First,Petrol,1595000
C1790,Kia,Sonet,SUV,2021,3,50000,Automatic,First,Diesel,1360000
C1791,Maruti Suzuki,Eeco,MPV,2017,7,100000,Automatic,Second,Hybrid/CNG,340000
C1792,Maruti Suzuki,Wagon R 1.0,Hatchback,2019,5,52000,Manual,First,Hybrid/CNG,490000
C1793,Kia,Seltos,SUV,2021,3,40000,Automatic,First,Petrol,1550000
C1794,Maruti Suzuki,Celerio,Hatchback,2017,7,80000,Manual,First,Hybrid/CNG,390000
C1795,Honda,Amaze,Sedan,2019,5,61000,Manual,Second,Hybrid/CNG,530000
C1796,Maruti Suzuki,Swift,Hatchback,2023,1,39000,Manual,First,Hybrid/CNG,675000
C1797,Maruti Suzuki,S-Presso,Hatchback,2020,4,54000,Manual,First,Petrol,430000
C1798,Maruti Suzuki,Swift,Hatchback,2019,5,57000,Automatic,First,Petrol,595000
C1799,Mahindra,Thar,SUV,2022,2,26000,Automatic,First,Diesel,1790000
C1800,Maruti Suzuki,Swift,Hatchback,2016,8,65000,Manual,First,Hybrid/CNG,399000
C1801,MG,Hector,SUV,2021,3,9000,Automatic,First,Petrol,1721000
C1802,Maruti Suzuki,Wagon-R,Hatchback,2016,8,100000,Automatic,Second,Hybrid/CNG,240000
C1803,Maruti Suzuki,Ertiga,MUV,2017,7,46000,Automatic,Second,Petrol,725000
C1804,Tata,Tigor,Sedan,2017,7,48000,Manual,First,Hybrid/CNG,445000
C1805,Renault,KWID,Hatchback,2017,7,30000,Automatic,Second,Petrol,375000
C1806,Maruti Suzuki,Grand Vitara,SUV,2023,1,14000,Automatic,First,Hybrid/CNG,2225000
C1807,Maruti Suzuki,XL6,MUV,2024,0,11000,Automatic,First,Hybrid/CNG,1324999
C1808,Maruti Suzuki,Swift,Hatchback,2016,8,65000,Manual,First,Hybrid/CNG,399000
C1809,Hyundai,Grand i10 Nios,Hatchback,2019,5,59284,Automatic,Second,Petrol,533000
C1810,Hyundai,Creta,SUV,2021,3,56000,Manual,Second,Diesel,1590000
C1811,Renault,KWID,Hatchback,2018,6,70000,Automatic,Second,Petrol,325000
C1812,Hyundai,Venue,SUV,2022,2,45000,Manual,First,Petrol,760000
C1813,Skoda,Slavia,Sedan,2022,2,48000,Manual,First,Petrol,1350000
C1814,Toyota,Urban Cruiser Hyryder,SUV,2022,2,28000,Automatic,First,Hybrid/CNG,2095000
C1815,Toyota,Innova Crysta,MPV,2019,5,27000,Automatic,First,Petrol,1899000
C1816,Tata,Harrier,SUV,2022,2,14000,Automatic,First,Diesel,1780000
C1817,Maruti Suzuki,Ignis,Hatchback,2022,2,39000,Automatic,First,Petrol,675000
C1818,Hyundai,Grand i10 Nios,Hatchback,2021,3,88000,Manual,First,Hybrid/CNG,575000
C1819,Tata,Tiago,Hatchback,2017,7,52000,Automatic,Second,Petrol,400000
C1820,Maruti Suzuki,Swift,Hatchback,2018,6,68364,Manual,First,Petrol,685000
C1821,Maruti Suzuki,Eeco,MPV,2021,3,75000,Manual,First,Hybrid/CNG,515000
C1822,Kia,Sonet,SUV,2022,2,27000,Manual,First,Diesel,1175000
C1823,Maruti Suzuki,Wagon-R,Hatchback,2018,6,80000,Automatic,Second,Hybrid/CNG,351000
C1824,Hyundai,Creta,SUV,2021,3,32000,Manual,First,Diesel,975000
C1825,Maruti Suzuki,Baleno,Hatchback,2016,8,31000,Automatic,Second,Petrol,4999000
C1826,Maruti Suzuki,Baleno,Hatchback,2016,8,60837,Manual,First,Petrol,467000
C1827,Maruti Suzuki,Ertiga,MUV,2018,6,76000,Manual,Second,Hybrid/CNG,695000
C1828,Hyundai,Verna,Sedan,2020,4,49500,Automatic,First,Petrol,1099000
C1829,Renault,Triber,MUV,2021,3,58000,Automatic,Second,Petrol,475000
C1830,Maruti Suzuki,Wagon-R,Hatchback,2020,4,73500,Manual,First,Hybrid/CNG,550000
C1831,Maruti Suzuki,Baleno,Hatchback,2016,8,77000,Automatic,Second,Hybrid/CNG,489999
C1832,Hyundai,Venue,SUV,2022,2,39000,Manual,Second,Petrol,955000
C1833,Maruti Suzuki,Ertiga,MUV,2021,3,64000,Automatic,First,Hybrid/CNG,950000
C1834,Hyundai,Verna,Sedan,2018,6,48000,Automatic,Second,Petrol,899999
C1835,Maruti Suzuki,Wagon-R,Hatchback,2020,4,40000,Manual,Second,Hybrid/CNG,525000
C1836,Hyundai,Aura,Sedan,2023,1,40000,Manual,First,Hybrid/CNG,730000
C1837,Maruti Suzuki,Baleno,Hatchback,2017,7,66500,Manual,First,Petrol,665000
C1838,Maruti Suzuki,Baleno,Hatchback,2020,4,17500,Automatic,First,Petrol,595000
C1839,Maruti Suzuki,Celerio,Hatchback,2017,7,710000,Automatic,First,Petrol,425000
C1840,Maruti Suzuki,Ertiga,MUV,2021,3,110000,Manual,First,Hybrid/CNG,1051000
C1841,Hyundai,Grand i10 Nios,Hatchback,2021,3,40000,Automatic,First,Petrol,625000
C1842,Kia,Sonet,SUV,2022,2,69726,Manual,First,Diesel,1050000
C1843,Maruti Suzuki,S-Presso,Hatchback,2020,4,52000,Automatic,First,Petrol,490000
C1844,Maruti Suzuki,XL6,MUV,2019,5,71000,Automatic,First,Petrol,925000
C1845,Maruti Suzuki,Eeco,MPV,2018,6,0,Manual,Second,Hybrid/CNG,350000
C1846,Maruti Suzuki,Wagon-R,Hatchback,2021,3,113707,Manual,First,Petrol,485000
C1847,Maruti Suzuki,Wagon-R,Hatchback,2022,2,16000,Manual,First,Hybrid/CNG,560000
C1848,Toyota,Urban Cruiser Hyryder,SUV,2022,2,38000,Automatic,First,Hybrid/CNG,1550000
C1849,Maruti Suzuki,Baleno,Hatchback,2023,1,27164,Automatic,First,Hybrid/CNG,905000
C1850,Tata,Nexon,SUV,2018,6,62000,Automatic,Second,Petrol,675000
C1851,Maruti Suzuki,Ertiga,MUV,2016,8,74000,Automatic,First,Hybrid/CNG,689000
C1852,Maruti Suzuki,Celerio,Hatchback,2016,8,34000,Automatic,Second,Petrol,399999
C1853,Mahindra,Thar,SUV,2022,2,98000,Automatic,First,Diesel,1600000
